,close,open,low,high,volume,evm,force_index,rsi,cci,macd-signal,atr,vwap,stx_7_3,Total Revenue,Cost of Revenue,Gross Profit,Normalized EBITDA,Operating Cash Flow,Investing Cash Flow,Financing Cash Flow,Free Cash Flow,Total Assets,Total Liabilities Net Minority Interest,Total Equity Gross Minority Interest,Total Capitalization,pca_1_t,pca_2_t,pca_3_t,pca_4_t,pca_5_t,pca_6_t,pca_7_t,pca_8_t,pca_9_t,pca_10_t,pca_11_t,pca_12_t,pca_13_t,pca_14_t,pca_15_t,pca_16_t,pca_17_t,pca_18_t,pca_19_t,pca_20_t,pca_21_t,pca_22_t,pca_23_t,pca_24_t,pca_25_t,pca_26_t,pca_27_t,pca_28_t,pca_29_t,pca_30_t,pca_1_s,pca_2_s,pca_3_s,pca_4_s,pca_5_s,pca_6_s,pca_7_s,pca_8_s,pca_9_s,pca_10_s,pca_11_s,pca_12_s,pca_13_s,pca_14_s,pca_15_s,pca_16_s,pca_17_s,pca_18_s,pca_19_s,pca_20_s,pca_21_s,pca_22_s,pca_23_s,pca_24_s,pca_25_s,pca_26_s,pca_27_s,pca_28_s,pca_29_s,pca_30_s,sentiment_title,sentiment_summary
0,0.0777689080836314,0.06504003511901546,0.09323991618389504,0.0663336811233306,0.2970322735261224,0.6203396090886009,0.6269811273242859,0.9019207906562785,0.6842125012004409,0.52329730914469,0.045134098982123505,0.003344314917073987,0.0,0.0,0.0,0.0,0.0,0.0,0.91190833959429,0.41113243761996165,0.0,0.0,0.0,0.0,0.0,1.6730852,-0.16316815,-0.008002296,1.5266414,-0.25295383,0.6864719,-0.76315176,0.08989699,0.63574374,0.0108541595,0.12311209,-0.36395255,0.0976319,-0.29523093,-0.48364586,0.6545821,-0.6628566,0.18391265,-0.46944135,-0.4532539,0.11806899,-0.7364347,0.25716472,-0.09929171,-0.004218124,-0.055177078,0.2846507,-0.5102407,-0.2054222,0.31087518,-0.6382328,-0.4524309,0.9822371,2.4786005,0.8305074,-0.7850934,-1.0627434,0.5229923,-0.6608298,-1.2841725,-1.6339076,-0.1462776,1.4023261,-0.02330379,-0.48208022,0.026046254,0.53362256,-0.48370075,0.39851072,-0.32070774,0.10945519,-1.0827165,-0.03156636,-0.42346242,0.6467266,0.9494659,0.61756843,-0.24587403,-0.6776883,0.3414467,1,1
1,0.0759311841186962,0.06365743485115388,0.09172102121953618,0.06689730020971196,0.37388161048090746,0.6180918156631359,0.6301387956649132,0.862783497788935,0.6522369206680682,0.5178572675303317,0.039353341413106535,0.008370866744010552,0.0,0.0,0.0,0.0,0.0,0.0,0.91190833959429,0.41113243761996165,0.0,0.0,0.0,0.0,0.0,2.0059938,-0.3591236,0.0428666,-0.48706058,-0.17345099,-0.58034676,0.9915493,-0.95986414,0.17629665,0.07128981,-0.6296506,-0.115823075,-0.1707583,0.5706877,-0.32520708,-0.71973014,-0.67723817,-0.124764845,0.3765326,-0.34897515,0.06759321,0.6048956,0.42439717,0.86429954,0.49156797,0.10188805,-0.012908375,-0.47852242,0.20698085,0.13696545,-0.4176342,-0.13483636,-0.5221112,0.82914186,-0.034559086,0.8431361,1.8277149,-0.07992931,-1.0143089,-1.112492,-0.81553644,0.321468,-0.5495623,-0.8943573,0.030021993,-0.08315275,0.3351097,0.3097818,-0.74256706,0.44934273,-0.003273327,0.33094627,-0.4822989,0.588916,-0.08518728,0.1249222,0.23683691,1.694427,-0.7350721,1.6490569,0,1
2,0.10703410055863727,0.06694838658800178,0.09931549604133055,0.09568143519691308,0.5824812270330724,0.6368103685172055,0.7355669906225262,1.0,0.8052020653533918,0.5589087841650957,0.08827043649947885,0.01693631269521989,1.0,0.0,0.0,0.0,0.0,0.0,0.91190833959429,0.41113243761996165,0.0,0.0,0.0,0.0,0.0,2.0059938,-0.3591236,0.0428666,-0.48706058,-0.17345099,-0.58034676,0.9915493,-0.95986414,0.17629665,0.07128981,-0.6296506,-0.115823075,-0.1707583,0.5706877,-0.32520708,-0.71973014,-0.67723817,-0.124764845,0.3765326,-0.34897515,0.06759321,0.6048956,0.42439717,0.86429954,0.49156797,0.10188805,-0.012908375,-0.47852242,0.20698085,0.13696545,-0.4176342,-0.13483636,-0.5221112,0.82914186,-0.034559086,0.8431361,1.8277149,-0.07992931,-1.0143089,-1.112492,-0.81553644,0.321468,-0.5495623,-0.8943573,0.030021993,-0.08315275,0.3351097,0.3097818,-0.74256706,0.44934273,-0.003273327,0.33094627,-0.4822989,0.588916,-0.08518728,0.1249222,0.23683691,1.694427,-0.7350721,1.6490569,0,1
3,0.10073929134311888,0.08716143141008931,0.1163271072813511,0.09196923022355363,0.49125259626138357,0.6335048334608315,0.6751411638261594,0.899171764367624,0.7506515473933083,0.5678050716620466,0.06337017565968006,0.02383226461194632,1.0,0.0,0.0,0.0,0.0,0.0,0.91190833959429,0.41113243761996165,0.0,0.0,0.0,0.0,0.0,1.7200053,0.2022503,-0.2937827,1.0900007,-0.67463356,-1.4308584,0.04532051,0.65115416,0.19629349,-0.037148394,-0.11768055,0.37766925,0.23689312,-0.07463108,0.14367032,-0.34328,-0.23875237,-0.12392936,-1.3241625,-0.22852296,0.037634343,-0.33441132,-0.3953745,0.007984407,-0.26936084,-0.36501604,0.09351652,-0.5720805,-0.6194835,0.31057894,5.962556,-0.23588772,0.0030015707,-0.316234,-0.07257944,-0.19843201,-0.0022600666,0.044223547,-0.06709552,0.011406787,0.059530836,-0.06248623,0.02951399,0.025280863,-0.030679222,-0.010207385,0.02500306,0.014884062,0.029458806,-0.022944905,0.008738028,0.010748325,-0.0066243685,-0.0024766997,-0.006620504,0.015951885,0.014121463,-0.0026979595,0.00054407865,-0.014796473,1,1
4,0.10306560385434643,0.08560358074185287,0.11691443063935486,0.09130842725155958,0.17770410608723436,0.6289523895722097,0.613767518240255,0.9089283172419922,0.7075969088500574,0.5698630425452522,0.05664028361977064,0.027353305878946688,1.0,0.0,0.0,0.0,0.0,0.0,0.91190833959429,0.41113243761996165,0.0,0.0,0.0,0.0,0.0,1.2307808,-0.11535174,-0.47340542,0.8148539,-0.3760726,-1.6691809,0.82460356,-0.49007124,0.33314008,0.86712325,-0.3456679,0.47441408,-0.119014524,-0.009195995,0.86168987,-0.9112651,-0.8206464,0.079506114,0.2008553,-0.19395211,-0.25746247,-0.31136453,0.15055753,-0.7935331,0.3944072,0.13377583,0.76562035,-0.95801544,0.34195912,0.9833215,-1.1528829,-1.1541448,1.6024199,2.2194676,-0.08761873,-1.46336,-0.48295984,0.12911473,-0.56929904,0.47933608,-0.34657264,0.39303786,0.094303474,-0.11513469,-0.16077976,0.39328384,-0.50987226,-0.11912074,-0.58166075,-0.08027329,-0.34810504,-0.14954641,-0.03276211,-0.2451846,-0.5267102,0.11021276,-0.51900923,-0.60708976,0.3447366,-0.7180588,1,1
5,0.10490332781928158,0.08803771312549424,0.119081371386135,0.09237736102422617,0.22122144112478032,0.6304036656443073,0.6227496135290618,0.9168166392002388,0.679977453858144,0.5666146663242343,0.06056274609042783,0.030278930198400555,1.0,0.0,0.0,0.0,0.0,0.0,0.91190833959429,0.41113243761996165,0.0,0.0,0.0,0.0,0.0,1.2307808,-0.11535174,-0.47340542,0.8148539,-0.3760726,-1.6691809,0.82460356,-0.49007124,0.33314008,0.86712325,-0.3456679,0.47441408,-0.119014524,-0.009195995,0.86168987,-0.9112651,-0.8206464,0.079506114,0.2008553,-0.19395211,-0.25746247,-0.31136453,0.15055753,-0.7935331,0.3944072,0.13377583,0.76562035,-0.95801544,0.34195912,0.9833215,-1.1528829,-1.1541448,1.6024199,2.2194676,-0.08761873,-1.46336,-0.48295984,0.12911473,-0.56929904,0.47933608,-0.34657264,0.39303786,0.094303474,-0.11513469,-0.16077976,0.39328384,-0.50987226,-0.11912074,-0.58166075,-0.08027329,-0.34810504,-0.14954641,-0.03276211,-0.2451846,-0.5267102,0.11021276,-0.51900923,-0.60708976,0.3447366,-0.7180588,1,1
6,0.09958591054149046,0.09154286970064379,0.11989146724165806,0.0934268995386715,0.25177744048570055,0.631940025601275,0.6300244496446917,0.8279495161575263,0.640275111393217,0.5485590111816065,0.06791258171835585,0.03364912531523634,1.0,0.0,0.0,0.0,0.0,0.0,0.91190833959429,0.41113243761996165,0.0,0.0,0.0,0.0,0.0,1.2307808,-0.11535174,-0.47340542,0.8148539,-0.3760726,-1.6691809,0.82460356,-0.49007124,0.33314008,0.86712325,-0.3456679,0.47441408,-0.119014524,-0.009195995,0.86168987,-0.9112651,-0.8206464,0.079506114,0.2008553,-0.19395211,-0.25746247,-0.31136453,0.15055753,-0.7935331,0.3944072,0.13377583,0.76562035,-0.95801544,0.34195912,0.9833215,-1.1528829,-1.1541448,1.6024199,2.2194676,-0.08761873,-1.46336,-0.48295984,0.12911473,-0.56929904,0.47933608,-0.34657264,0.39303786,0.094303474,-0.11513469,-0.16077976,0.39328384,-0.50987226,-0.11912074,-0.58166075,-0.08027329,-0.34810504,-0.14954641,-0.03276211,-0.2451846,-0.5267102,0.11021276,-0.51900923,-0.60708976,0.3447366,-0.7180588,1,1
7,0.10599808658916066,0.09280860665472535,0.12343555549182877,0.09655603085471215,0.3047611439527081,0.6334184894782736,0.6379152389312504,0.8618131287563466,0.6380403793127294,0.540965445880065,0.07305143102636635,0.037692972538525216,1.0,0.0,0.0,0.0,0.0,0.0,0.91190833959429,0.41113243761996165,0.0,0.0,0.0,0.0,0.0,-1.3469102,-0.12268867,1.2547816,0.8201989,1.1757982,-0.6098623,-0.38977838,-1.2394369,0.012603287,0.74517,0.06325766,-0.0054558665,0.47172058,0.4269119,-0.0011040121,0.29394415,0.23858032,-0.24153063,0.3215891,-0.15025961,0.26036692,-0.19028638,0.3467081,-0.4578991,0.44543174,0.65316373,0.05634479,0.012168914,0.69828945,0.7943156,-0.49882743,0.49091423,-1.132084,-0.0066008754,-0.73161304,-0.050165407,0.032005824,0.936985,0.48200345,-1.5102563,-1.0400423,0.50896597,0.05794592,-0.5781704,0.7530941,-1.4050162,-0.5199349,0.048255928,-0.33362508,0.10466206,0.4479766,-1.0911342,-0.720156,0.22000477,0.65546644,-0.36864626,-0.12557702,0.4058084,-0.27662674,-0.7310652,1,1
8,0.1032416234104106,0.09413276040893181,0.11614484730210733,0.09690585725528855,0.20576370027160884,0.6264277178430647,0.6166762056703582,0.8163178685628831,0.6019868244318665,0.5253043774132223,0.07310839026309773,0.040698625088751994,1.0,0.0,0.0,0.0,0.0,0.0,0.91190833959429,0.41113243761996165,0.0,0.0,0.0,0.0,0.0,-1.0938028,-1.1679188,0.51471245,0.44585663,0.46237558,0.19590048,-0.8711833,-0.3669853,-0.3067556,0.4482739,-0.4335096,-0.1356685,0.64622974,-0.62904376,-0.19473821,-0.8828131,0.16939013,0.44166964,0.11769,-1.1137011,-0.68932986,0.31012377,0.60378,-0.8278445,0.93296456,0.24416295,-0.27589744,-0.51834524,-0.22884467,-0.9948987,-1.132282,0.37142667,-1.2237256,-0.6979608,-1.323198,-0.19365096,-0.087598346,0.20408686,-0.42167994,-0.2196418,-0.37511086,-0.38112965,-0.5290393,-0.58531964,-0.26960737,-0.07662845,-0.70302355,0.13881683,1.2368011,-0.75621396,-0.9081651,0.266801,-0.30643508,-0.16479117,0.1026691,0.11828202,0.09938378,0.71734285,-0.21531925,0.9388528,1,1
9,0.09950767621744377,0.08928398771737744,0.11788651476398537,0.09037549753730634,0.18780955424189166,0.6235553909281238,0.603854645714775,0.7554471715457514,0.5729286011188061,0.5037178881264346,0.06307816650078374,0.043091830172247936,1.0,0.0,0.0,0.0,0.0,0.0,0.91190833959429,0.41113243761996165,0.0,0.0,0.0,0.0,0.0,-1.0938028,-1.1679188,0.51471245,0.44585663,0.46237558,0.19590048,-0.8711833,-0.3669853,-0.3067556,0.4482739,-0.4335096,-0.1356685,0.64622974,-0.62904376,-0.19473821,-0.8828131,0.16939013,0.44166964,0.11769,-1.1137011,-0.68932986,0.31012377,0.60378,-0.8278445,0.93296456,0.24416295,-0.27589744,-0.51834524,-0.22884467,-0.9948987,-1.132282,0.37142667,-1.2237256,-0.6979608,-1.323198,-0.19365096,-0.087598346,0.20408686,-0.42167994,-0.2196418,-0.37511086,-0.38112965,-0.5290393,-0.58531964,-0.26960737,-0.07662845,-0.70302355,0.13881683,1.2368011,-0.75621396,-0.9081651,0.266801,-0.30643508,-0.16479117,0.1026691,0.11828202,0.09938378,0.71734285,-0.21531925,0.9388528,1,1
