,pca_1_t,pca_2_t,pca_3_t,pca_4_t,pca_5_t,pca_6_t,pca_7_t,pca_8_t,pca_9_t,pca_10_t,pca_11_t,pca_12_t,pca_13_t,pca_14_t,pca_15_t,pca_16_t,pca_17_t,pca_18_t,pca_19_t,pca_20_t,pca_21_t,pca_22_t,pca_23_t,pca_24_t,pca_25_t,pca_26_t,pca_27_t,pca_28_t,pca_29_t,pca_30_t,pca_1_s,pca_2_s,pca_3_s,pca_4_s,pca_5_s,pca_6_s,pca_7_s,pca_8_s,pca_9_s,pca_10_s,pca_11_s,pca_12_s,pca_13_s,pca_14_s,pca_15_s,pca_16_s,pca_17_s,pca_18_s,pca_19_s,pca_20_s,pca_21_s,pca_22_s,pca_23_s,pca_24_s,pca_25_s,pca_26_s,pca_27_s,pca_28_s,pca_29_s,pca_30_s,sentiment_title,sentiment_summary
10,3.2538495,-1.0390265,0.75378484,1.0590626,-0.13027558,-0.046874315,0.033013523,1.8571454,0.6958874,1.0339576,1.2341664,2.011944,-1.1981963,1.5676048,1.3071722,-0.11868149,-0.7445089,1.4630585,0.66612923,0.094873846,-0.25698274,0.12854557,-0.26196498,0.68738747,-0.84505624,-0.03654048,1.4585676,-0.694108,0.0532287,0.34201968,2.2665787,-0.25923514,0.2619947,1.2333434,0.95760953,-0.48737895,0.62418234,1.3386967,-0.6511885,0.91042626,-0.104977705,-0.105496675,1.9962919,-0.2699704,0.67857814,1.4989556,0.16688968,1.7920893,-0.69094795,-0.1887502,-0.9917941,-0.7721662,0.96644753,-0.39704004,0.064874396,-0.0863869,-0.47673288,0.28690165,0.54156417,0.6962632,1,0
11,1.4952344,1.2073638,1.3852383,-0.87697554,-0.4070058,-0.42384017,-1.2657795,-0.12887701,1.2866557,1.132302,0.053955086,-0.3401426,0.13108236,-0.72903156,-0.008010967,0.4599778,0.9273708,-0.4180423,1.1217033,0.13078968,-0.02568587,0.254164,0.60563016,-0.19175671,0.26776582,-0.090594545,0.11419007,-0.16931012,-0.68880665,-1.463147,0.73990786,2.9869986,2.8856192,-0.09672945,1.3202765,-0.85635066,-0.21258725,-0.12885426,-0.0034505725,0.15695973,-0.5096061,-0.44991323,0.14798173,0.071925886,0.9968343,-0.55026686,0.13596603,-0.44878727,-0.13281378,0.21577893,0.4135048,-0.7410556,-0.8521913,0.11580112,-0.4511168,1.2306054,0.22164033,0.7802542,0.027846223,-0.30839598,1,0
12,1.6292295,-0.4251538,-0.6272052,-1.0455276,-0.2951836,-1.0100222,0.4669783,-0.631439,-0.41663036,-0.35355768,-0.042887777,1.3644778,0.93047154,0.086979836,0.599369,0.17416938,0.73317975,-0.8439392,-0.78767216,0.3220759,0.11346563,0.3657992,-0.38046697,0.46871018,-0.25777942,-0.0024635699,0.33159414,-0.5070602,0.6915104,-0.2381883,0.5274509,0.30752832,-0.18401194,2.1519933,-0.03483461,0.51814854,1.3929467,0.44548148,1.422445,0.07633275,-0.42446634,-0.8130641,0.83940816,-0.5878588,-0.07959883,-0.118192315,0.83679444,0.06463035,0.12382933,-0.6103209,-1.0802206,0.41380194,0.6275866,-0.3013975,-0.2971878,0.4161321,-0.6048127,-0.37150055,0.01137352,-0.15097627,0,1
13,0.5825384,0.39787036,-0.9693639,0.09868033,-0.43650788,-0.7363869,-0.7142837,0.3587379,0.30315053,-0.7696113,-0.44231614,0.746203,0.48215476,0.41306415,-0.4083637,-0.3404872,-0.19950458,-0.52636266,0.17542496,-0.03150128,0.7330662,-0.45558146,0.011292899,-0.0023662243,-0.16578735,-0.4032543,-0.011560051,0.14368367,0.31879154,0.035684265,1.6465732,-1.4156345,-0.120645285,0.6617054,0.5798858,0.43461162,1.7268412,0.13772246,-0.595999,-0.87035125,0.7338426,-1.2038147,0.6135886,0.17550738,-0.33507237,0.8560262,1.0155132,-0.6138973,0.33566418,-0.18848015,0.12358206,-0.72410816,0.10832861,-0.15256852,1.3547812,-0.03787273,0.55889976,0.19451578,-0.46725225,-0.33598104,1,1
14,3.5860045,1.2432353,-0.17668785,-0.711202,1.1997888,-1.924524,0.21043172,0.17733744,0.8802769,1.3110182,1.0285485,0.7771871,-1.4904978,-0.32058567,0.40011233,0.5733068,-0.4333561,0.590787,-0.7128325,0.660983,0.5395635,-0.38787594,-0.22811784,0.5876194,0.5942811,-0.40649515,0.034275025,1.3093762,1.1922064,-0.00053969026,6.0906496,3.5771937,-3.6712499,-0.7968119,-1.4023266,-0.6647469,-0.43879592,-0.23892213,0.07827535,-0.031631757,-0.24941143,-0.13443094,-0.093026504,0.25153977,0.098971665,-0.090459995,0.07876306,-0.2933729,0.18138804,0.13719304,-0.040979892,-0.070780456,0.085035175,-0.014068395,-0.02198854,0.028308839,0.022698954,0.07777067,0.062185578,-0.02975557,1,1
15,1.1149944,0.046352208,0.032614578,0.071897596,0.9440255,-0.27726156,-0.42631167,-0.3509021,-0.08645416,0.2860209,-0.30565983,0.52582073,0.7956277,-0.07486067,-0.06006865,0.3684538,-0.8776138,-0.53564954,-0.2719397,-0.603545,0.8207893,-0.2212207,0.74467766,-0.6260952,0.83445215,0.5481505,0.50431466,0.4245437,0.8313056,-0.37313685,0.5784023,2.1807508,0.14822753,1.3600576,2.72052,-0.26980498,0.7834276,-0.587588,-1.2281462,-0.8981284,-0.90816885,-0.7948452,-0.24786171,-0.46521235,-0.27095598,0.038610898,-0.19292983,-0.3457684,0.574492,0.32080126,-0.04528898,-0.34338433,-0.055450395,0.30352443,0.9565007,-0.4046543,-1.0236261,0.14855571,-0.22580785,-0.0014402866,1,0
16,1.8723552,-0.15818477,1.6825814,-1.1773213,1.3596044,0.06266993,-1.0696689,0.28380483,0.010640927,-0.16315489,-0.0063199177,0.8953464,-0.5797895,-0.761701,0.4942766,0.4644472,0.08579278,-0.43809387,1.8064913,-0.6014415,0.33263916,0.7563954,-0.36187047,0.37550384,1.1029611,0.105354436,-0.3370195,-0.9775914,0.11534901,0.067542255,1.3163403,0.4300754,0.26597294,1.3272696,0.6573739,0.5086025,0.2898921,0.028418511,0.56312424,-0.29579476,0.25483838,-0.72521687,0.4019536,-0.5363127,1.6533718,0.6008196,-0.39197472,0.24805552,-0.74822843,-0.81562126,0.30941117,0.12360014,-0.19538498,0.2357594,-0.2711732,0.008651167,-0.14260675,-0.021137401,-0.3873848,1.5048254,0,0
17,-0.18773627,-0.19091439,1.9996743,-0.4319608,0.0013335757,-0.26628807,-0.19791342,0.15016173,-1.043605,0.3246907,-0.18641356,-0.18890515,0.24177594,-0.5453511,0.02141191,-0.058749586,0.54610825,-0.6114913,0.44544134,0.44084477,0.5963171,0.18127634,-0.072600044,0.35388672,0.30883545,-0.43056065,0.38068455,-0.060402617,0.19781326,-0.16163936,-0.7953578,0.6220608,-0.020742543,-0.38106948,0.27707875,-0.20846704,-0.32567707,0.969117,-0.07161183,0.38250318,0.2980318,0.7806225,0.18708152,-0.67604446,-0.15077828,0.16504501,-0.100036725,-0.45360056,0.7693448,-0.270098,-0.0009139292,0.58679295,-0.25440693,0.15145767,0.36752713,0.28693452,0.74381304,-0.16177212,0.058205277,0.42895347,1,1
18,0.9887117,0.114984035,0.2290628,1.1847095,0.78353703,-0.04407659,-0.016974792,-0.068184644,-0.1032377,-0.88063586,-0.12590289,-1.3715005,0.037679538,0.025119346,-0.7268634,-0.32322636,-0.11592732,0.3886149,-0.37064636,0.7937472,0.1916009,-1.0743756,-0.64223254,-0.31832725,0.41225946,0.41965654,-0.120461494,0.47155142,-0.16246097,-1.0652606,2.4392948,0.8963207,0.99267554,0.79647374,0.23928553,0.13301457,-0.29902035,0.38896325,0.17986506,-0.23173377,-0.31875896,0.35568044,0.085059255,-1.0379941,0.2177726,0.58160174,0.5544599,1.6689844,-0.38327122,-1.7398837,0.067861155,0.1748774,-0.09232923,-0.038339145,0.054972675,1.144571,0.47459,-0.15003513,1.1080773,-0.10724614,1,0
19,0.9923927,-0.39455858,-0.158339,1.9820545,-0.75406706,1.0361526,0.53656775,-1.0439496,-0.8235369,-0.013069436,0.81125635,-0.088672034,0.61525536,0.11472316,-0.9930259,0.20419018,0.04178175,-0.56176686,0.30921108,-0.2893552,0.31535926,0.35110903,-0.017334267,0.13011657,-0.47621113,0.5013705,0.1080959,0.32723278,0.5665597,-0.34250844,0.501953,-0.9833237,-0.30650538,-0.9093611,1.6863339,-0.21081235,0.7793625,0.5879752,-0.76015264,0.61145556,0.6101625,-0.17936346,1.2068238,0.95594996,0.08965669,-0.5843363,-0.55378556,-0.754795,1.3960423,-0.113802895,0.04441554,0.16655725,-0.46488932,-0.09079159,0.40065408,0.22207811,-0.35556826,-0.15211453,-0.42230022,-0.7359378,1,1
20,1.648499,1.1514335,-0.36053532,-1.1542358,0.429465,0.33048692,0.17367993,1.1289773,-0.0022339374,-0.30951068,-0.48169288,-0.70464516,0.3426827,0.4818607,0.44295102,0.7120147,0.3963432,0.02142933,-0.2488462,0.3751245,-0.028869186,-0.41661096,-0.15182315,-0.7096307,0.5636662,-0.4418148,-0.14962906,-0.4113877,0.32301474,-0.5027484,1.8655214,-0.7355421,0.21965918,0.76007557,0.432679,0.23644719,-0.36334413,-1.1301949,0.29814118,-1.611324,-0.4369126,-0.022005066,0.70124507,-0.7566141,-0.6600095,0.11717576,-1.4017777,0.39865348,-0.29673314,-0.09385736,-0.2773806,0.6666864,-0.17772004,-0.14707854,0.30652258,-0.4611244,0.12320922,0.7759259,-0.4396588,-0.6912801,1,1
21,2.2284112,0.5786394,-1.1642622,-1.3150468,-0.5149174,-0.05933239,0.07030457,-0.47791654,0.06555542,-0.21641463,0.43130875,0.16950668,-0.07795578,0.8263388,-1.1415683,0.60622317,-0.11227478,0.36896873,-0.4298131,0.32214034,0.6263565,-0.63373613,0.052364945,-0.58660203,0.044904184,-0.009513333,-0.25353897,-0.21732736,0.9693949,0.06155026,2.541273,0.34218824,1.7152238,1.2278616,-0.7315502,-0.72467256,-0.5064064,-0.42667544,0.81841624,0.022402596,0.8051045,1.4086677,1.001171,-0.41189218,-0.30766612,-1.3256118,0.52646035,0.63031864,0.3871762,0.80850834,-0.21343397,-0.049056157,0.88567466,-0.8749797,-0.06445814,-0.5381427,-1.3382292,0.78680676,-0.10277783,-0.581862,0,1
22,0.84964013,0.17780297,0.47980982,-1.8942025,0.46282947,0.14550099,-0.4725451,0.8820609,0.046007264,-0.44049835,-0.1589782,0.0440294,1.0370487,0.28185213,-1.0928754,0.50890636,-0.42670852,0.34665608,-0.39536247,-0.28439903,0.057877958,-0.58874124,-0.41638198,-0.13958141,0.26762164,-0.10607046,0.49216563,0.6582571,-0.16224293,-0.5799022,2.166632,-0.5859438,-0.028812662,2.5028183,-0.018236257,0.3501765,-0.44373512,-0.9342778,0.102474935,-0.24861486,0.38384593,0.17633341,1.1135039,0.013437957,0.37225145,-0.16254646,0.37218767,0.15043849,-1.391372,-0.036123116,-0.0899786,0.76830083,-1.1155357,0.13368908,-0.04791048,-0.7732867,-0.1270335,-0.4463962,-0.4298516,-0.19260924,1,1
23,-0.09672536,-0.33273518,-0.0065568434,0.36560002,-0.68930405,-0.28024355,-0.5055884,0.3863961,-0.47456196,-0.4224251,0.17857108,-0.4030647,0.3317651,0.40740788,-0.13189128,-0.5709739,-0.00027005747,0.0057591796,0.3934706,-0.5097841,0.60048544,0.04370656,-0.020678654,0.31302908,0.6480156,0.08297694,0.626811,-0.2403894,-0.10775558,-0.13752091,-0.024669167,-0.06387638,0.5727569,0.44163674,-0.5164138,-0.2898867,-1.2301576,0.53342104,-0.42684507,-0.28568342,-0.04603401,-0.79593444,-0.36807394,0.6163091,0.52424014,0.27747214,0.6668138,0.19391699,-1.3834034,0.3791848,0.32079643,0.80212,-0.99633247,-0.6184503,0.23023316,-0.19472308,0.23349662,-0.49008247,-0.4272102,0.07305433,1,1
24,1.0363368,0.76852787,1.2381463,-0.49931464,-0.36502272,-0.8843577,-0.3652767,-0.7963362,-0.47153652,-0.30089498,-1.0300734,0.8501628,-0.539032,0.0031637624,0.2013947,0.080728814,0.40115637,1.3457577,-0.11906734,-0.0074052615,0.57480204,-0.26790228,-0.6542132,-0.5903683,-0.18294771,-0.9648294,-0.6827382,-0.3196634,-0.002058711,-0.33456582,0.5234579,-0.5762237,-0.44423816,0.2787369,1.1151037,-1.0326291,0.7794466,1.5412227,-0.12757543,-0.20014146,-0.5152185,0.5358394,-0.8379106,-0.23095287,0.1336663,0.597224,-0.16967827,-0.66168463,-0.27856275,0.89104354,-0.80589783,-0.5894945,0.098732084,0.6541025,-0.904461,-0.77727467,-1.2918261,0.12053245,-0.8357357,-0.7441126,1,1
