,pca_1_t,pca_2_t,pca_3_t,pca_4_t,pca_5_t,pca_6_t,pca_7_t,pca_8_t,pca_9_t,pca_10_t,pca_11_t,pca_12_t,pca_13_t,pca_14_t,pca_15_t,pca_16_t,pca_17_t,pca_18_t,pca_19_t,pca_20_t,pca_21_t,pca_22_t,pca_23_t,pca_24_t,pca_25_t,pca_26_t,pca_27_t,pca_28_t,pca_29_t,pca_30_t,pca_1_s,pca_2_s,pca_3_s,pca_4_s,pca_5_s,pca_6_s,pca_7_s,pca_8_s,pca_9_s,pca_10_s,pca_11_s,pca_12_s,pca_13_s,pca_14_s,pca_15_s,pca_16_s,pca_17_s,pca_18_s,pca_19_s,pca_20_s,pca_21_s,pca_22_s,pca_23_s,pca_24_s,pca_25_s,pca_26_s,pca_27_s,pca_28_s,pca_29_s,pca_30_s,sentiment_title,sentiment_summary
10,0.7986764,1.2385356,1.1641896,-0.3836825,0.13403228,-0.26197663,1.0557851,-0.4878593,-0.0877879,-0.43611702,0.4711781,-0.117395,0.78340816,0.41419393,-0.48835945,-0.39757544,0.61175036,0.3519928,0.3912235,-0.34465897,0.56292886,0.49106014,0.11410051,0.26650235,-0.53027093,-0.56906694,0.00014218688,0.20453185,-0.123897426,0.330599,-0.5454463,-0.39087686,0.595664,0.56055653,-1.6207777,1.1961845,0.050640393,-0.6960577,-0.9477754,-0.5073639,0.101337954,0.07831666,0.47518995,0.32245952,-1.2067933,0.52333426,0.16105437,0.09225395,0.46711177,-0.091392845,0.2792485,0.3861726,-0.19447896,0.28656253,0.5775436,-0.6056229,-0.25971377,0.15794322,-0.08507098,-0.025906168,1,1
11,1.120563,-0.56773424,0.7262943,0.59001315,1.0992637,-0.30967647,-0.07619497,0.34804162,0.2060937,-0.51293826,0.3626249,0.28218594,-0.47858235,0.50607204,0.5992588,0.5868343,-0.080901355,-0.29365242,0.4777358,-0.42181653,0.48235297,0.4314499,-0.4967159,0.14351241,0.13280138,0.11938234,0.066214815,-0.34845603,0.1399551,0.059293885,-0.4167824,-0.2942199,1.5197437,1.13624,0.7839571,-0.020660467,0.09822371,-0.35213885,0.18234757,-0.5577351,-0.5744738,0.07700072,0.8579562,0.43235734,-0.43954876,0.21548435,-0.02078396,0.3744591,0.14127284,0.16271278,-0.034377143,-1.0424001,-1.3089194,0.22899008,-0.11679615,-0.24323624,0.38074332,0.8870795,0.9763489,-0.15917331,1,1
12,-1.1472307,0.17546688,0.67230225,0.39078203,0.14908563,-0.6272401,0.5840694,-1.2031465,-0.113973364,-0.6568513,0.76778376,-0.42055085,0.1848844,-0.63224024,0.23535049,0.4021371,-0.062378373,-0.32914585,-0.34683347,-0.07201859,0.4465302,0.2899302,0.32296264,0.29004976,-0.3035303,-0.21650662,-0.17542475,0.23255444,0.38711768,0.5627997,0.11547907,-1.0177007,1.0221453,-0.25405654,-0.5686323,-0.8424791,-0.36102673,-0.12430394,-0.15004168,-0.20683947,0.00017622113,0.07008864,0.972402,-0.7277897,-0.16978073,-0.78494096,0.6173876,-0.61957145,-0.33270344,-0.06286976,-0.52587515,-0.46344277,0.37205482,0.21336697,0.20198539,0.32056284,0.21554536,-0.35495895,0.53875303,0.49546868,0,1
13,-0.2807456,0.5226129,-0.07058519,-0.100618765,0.031744193,0.029802212,-0.4023996,-0.39434955,-0.91980463,-0.78437185,-0.14602792,0.93476176,0.9094971,-0.5456491,-0.54861957,0.37026265,-0.27015415,-0.27386066,0.047440097,0.09998924,0.884013,0.028227717,0.084237546,-0.37966096,0.052692622,0.43011108,-0.920691,0.2889874,0.11441833,0.22740255,-0.7438033,0.7450969,1.0802406,0.5413625,-0.17412508,0.7959028,-0.65664834,-0.3253599,0.40378386,0.025218152,-1.3024817,0.38757968,0.2671755,-0.1327308,-0.046243474,0.6213349,0.62186176,0.03222572,0.37447435,0.4037034,-0.24847776,-0.5367149,-0.47481915,0.96214736,-0.20177957,0.7679744,0.6476125,0.28027248,-0.029055724,0.25406343,1,1
14,0.798457,-0.5372225,0.037540853,1.8055656,-0.25254852,1.2593988,0.78124404,-0.5261773,-0.005447123,-0.48430067,0.66830003,-0.06311359,-0.66793567,0.21889909,-0.6409174,-0.67275506,0.74681294,0.5398691,-0.9911603,0.39381012,-0.110649325,0.18164687,-0.015405366,0.20781448,0.13893059,-0.25036833,0.39935362,0.12188806,0.21259819,-0.321575,-0.49593222,0.1597509,1.1890731,0.25660798,0.8097366,-0.9858732,0.4103737,-1.2070334,-0.21097302,0.12938899,0.23444763,-0.1705754,0.2400218,-0.49814743,-0.9202799,1.0117476,-0.25251287,0.5891063,-0.22388631,0.5145887,0.32529747,0.12376379,0.15063138,-0.24693327,0.2672607,-0.35645595,0.41626137,0.23275952,0.12545124,1.053933,0,1
15,-0.73973686,0.9360676,-0.6704198,0.49984246,0.0037663141,0.14188549,0.795162,0.6813183,0.15686497,0.26821065,0.22271574,-0.06588093,0.15857685,0.6957839,-0.36230478,0.26294369,-0.47039986,0.20063561,0.51726866,0.102845356,0.21343936,-0.09348221,-0.08742663,0.42000785,-0.12016919,0.389475,0.15996724,-0.53989047,-0.3383856,0.48368657,-0.7758789,-0.16186373,0.3180512,-0.8094383,-0.17435952,-0.82065076,-0.19134429,-0.08490846,-0.8168678,0.50671077,-0.56084645,0.8960279,-0.19309647,0.24842232,0.28560328,0.23073088,-0.062847815,-0.14719728,1.0480227,-0.07658974,0.56545824,0.4893937,-0.190896,0.16598386,0.59526294,-0.058193304,0.26028505,0.21763432,-0.15650843,-0.061069258,1,1
16,0.3440733,1.2588706,-0.17779589,0.3363391,-0.31634897,0.2745735,-0.12190013,0.43295413,-1.1192681,-0.15069847,0.037979133,0.44095677,0.16773759,0.10428272,0.09481588,-0.06173657,0.33006203,-0.048759155,0.19948865,0.15964049,-0.17428994,0.02963899,-0.567328,-0.14852494,-0.83583975,-0.8477538,-0.3432789,0.6763437,0.5442914,-0.0724904,-0.66460854,2.4216814,-0.06418662,-1.0874159,-0.22089878,-0.08609936,-0.05378139,-0.37219548,0.10903105,0.047449283,1.0570278,-0.09702057,-0.06346253,-0.16015747,0.22505298,-0.236402,-0.07510321,0.03965374,-0.49406826,0.47672665,0.20478523,-0.07626152,0.20637108,0.6965627,0.30610284,-0.54450595,-0.16806915,-0.3421132,0.17432578,0.2939273,1,1
17,1.8772154,0.5956484,-0.7965208,-0.4064762,-0.30969444,-0.2175266,0.6606051,-1.0559962,0.08525176,0.29434466,-0.16577467,0.38493097,-0.19859764,-0.074297786,-0.24757701,-0.13162953,-0.29584154,-0.4229424,-0.31215188,0.24737471,0.52115875,0.48612422,0.2124166,-0.7627462,0.41355944,-0.36661017,0.0013635829,-0.07355787,-0.4774792,0.28790832,-1.0746503,1.7700402,-0.31297696,1.513731,0.25797895,0.07445466,0.24237865,0.006971605,0.51966393,0.44301072,-1.8191235,0.19434536,0.27769896,0.069823176,-0.00013511255,-0.45528257,-0.23035666,-0.39008224,-0.45017356,-0.5398078,1.2940185,0.3120197,0.15495808,1.1544327,0.37043408,0.54728407,-0.78731585,0.10289202,-0.15330453,0.6019312,1,1
18,-0.0040287934,1.2959871,-1.1030116,-0.41456178,-0.035580263,-1.0412871,0.38837886,-0.3531197,-0.4720276,-0.13664554,0.20283481,-0.293923,0.065678135,-0.08789727,0.009926952,-0.30503672,0.60481536,0.19363944,-0.22757566,-0.5460221,0.3735134,0.90928435,-0.23421276,0.16528675,-0.49546012,-0.46312308,0.040426467,-0.15108494,-0.16211696,0.2301579,-1.4928327,1.6579231,-0.7982172,0.4546472,-0.18465886,-0.46412235,0.13806897,0.28982624,-0.5894021,0.14527087,-0.37389737,0.185915,0.024112325,0.11952893,-0.6363863,1.1627454,-0.31322247,0.31730965,-0.11316772,-1.0320985,-1.1449542,0.22689006,0.35345495,0.042444643,-0.0072833896,0.29010022,-0.3349195,0.17681918,-0.7508035,0.4329863,1,1
19,0.25254834,-0.67830753,-0.1940307,-0.088855095,0.59445405,0.59416944,0.46101367,0.027606007,-0.30620164,0.121834576,0.005240932,-0.012155455,-0.60147476,-0.49492326,-0.056692302,-0.24989577,0.6004479,0.056380793,0.55865717,0.04316205,0.3063565,-0.13843162,-0.22775379,-0.8681585,-0.4037953,-0.04673102,-0.54830956,-0.09094278,-0.41783983,0.42441446,-0.19691047,-0.56767,-0.046273768,-0.11377492,-0.47708017,0.15654826,0.2738014,-0.6414048,0.07426748,-0.15418169,-0.12361787,-0.2485947,-0.54273784,-0.067807674,-0.8909855,0.14049235,0.68953466,-0.57782876,-0.15488283,0.0988106,-0.5076471,-0.01887814,0.016929545,0.40040448,-0.61003536,-0.46904385,-0.2975454,0.69464386,0.07899068,-0.98145497,1,1
