,close,open,low,high,volume,evm,force_index,rsi,cci,macd-signal,atr,vwap,stx_7_3,Total Revenue,Cost of Revenue,Gross Profit,Normalized EBITDA,Operating Cash Flow,Investing Cash Flow,Financing Cash Flow,Free Cash Flow,Total Assets,Total Liabilities Net Minority Interest,Total Equity Gross Minority Interest,Total Capitalization
309,0.11769515354777377,0.1352175700097446,0.1699751764642638,0.09681399853551692,0.14300696600404678,0.6142726779126266,0.39914471771576315,0.48969346459816565,0.5670520139974031,0.5412266263099349,0.23230828664307118,0.07186324695015245,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.19880555555555546,0.5147081712062249,0.1412998062825237,0.2859960552268248
310,0.09521863953740745,0.12403417683550905,0.14061206409085986,0.0799589173175535,0.21482476870086342,0.5684149412976719,0.38730202801114755,0.4138722581197545,0.39392937667488037,0.5010844847342293,0.2462861376589643,0.07149637191555591,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.19880555555555546,0.5147081712062249,0.1412998062825237,0.2859960552268248
311,0.11258685490905423,0.08784058566699149,0.12737799860672044,0.07769785644984356,0.19623588650510476,0.5459483660741047,0.39210586577264456,0.47552230155017383,0.402995412523529,0.4961006891813987,0.2794101757984558,0.07108448069080964,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.19880555555555546,0.5147081712062249,0.1412998062825237,0.2859960552268248
312,0.1191254614705064,0.11447742095420022,0.15508685279460693,0.0846865543995633,0.17449145081321532,0.5685910048946314,0.38988605087201833,0.49815090251479,0.5011536389853222,0.49955068771416894,0.2598767071317744,0.07165132709379629,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.19880555555555546,0.5147081712062249,0.1412998062825237,0.2859960552268248
313,0.16366980205597842,0.1557543797079189,0.19995865044747163,0.13669064071271564,0.3143629427119534,0.59845388479053,0.432346864420842,0.6326805313135301,0.7842316875986126,0.5563009997057837,0.30817204524866754,0.07613944911848602,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.19880555555555546,0.5147081712062249,0.1412998062825237,0.2859960552268248
314,0.16121787364577406,0.171004482463522,0.20595536102036371,0.14676261773859334,0.24034104073027202,0.5810458870086728,0.400209179876288,0.6229709240686507,0.7699941438703375,0.5835169704587313,0.27008342901352206,0.07768586707042302,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.19880555555555546,0.5147081712062249,0.1412998062825237,0.2859960552268248
315,0.1773600659519104,0.18239121499512773,0.2251860976367689,0.15066803661215522,0.17195063558994794,0.6186414530524247,0.4204919832518674,0.6672139061316045,0.7535097680666178,0.6141272851293819,0.27007912517152716,0.08143174712816603,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.19880555555555546,0.5147081712062249,0.1412998062825237,0.2859960552268248
316,0.18389867251336262,0.18198457506340443,0.22497931043350106,0.1533402065840891,0.1760267519268492,0.6562278148074214,0.43882758507871467,0.684762944277097,0.7072609105848513,0.6326856293662764,0.252286913892198,0.08808228848382316,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.19880555555555546,0.5147081712062249,0.1412998062825237,0.2859960552268248
317,0.18757666322934968,0.1962179810321572,0.2251860976367689,0.157656734561875,0.17597578116553136,0.6753022337380972,0.4422359547622864,0.6949310792371584,0.6767258700661183,0.6386699676202092,0.2607065777993954,0.0956370626284011,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.19880555555555546,0.5147081712062249,0.1412998062825237,0.2859960552268248
318,0.21659178380116834,0.23342823020450826,0.26716295332513473,0.1917780061020259,0.24630153066740806,0.6807517869129571,0.4719033547723531,0.7694985830877783,0.7441576211618539,0.6682363307052155,0.2851434072270885,0.10627900928657275,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.19880555555555546,0.5147081712062249,0.1412998062825237,0.2859960552268248
319,0.2245607375256254,0.247865014313648,0.26013234617652903,0.21109970273981116,0.18699318845280571,0.6700723628466888,0.45222609456826907,0.788178088200955,0.7137979514354873,0.6837925047721083,0.2644416702863904,0.11730918914491428,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.19880555555555546,0.5147081712062249,0.1412998062825237,0.2859960552268248
320,0.20187989941776469,0.23424158763398845,0.2537221006377274,0.19280577886258587,0.1346369491682498,0.6460384278773643,0.42376141758855673,0.6772751263047876,0.6424583990830504,0.6502697420072827,0.26784388950149046,0.12394777848616023,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.19880555555555546,0.5147081712062249,0.1412998062825237,0.2859960552268248
321,0.18553330453358957,0.20353804276541215,0.23490489898723177,0.1646454325115947,0.2977881778725113,0.6014594622290196,0.41937457187726346,0.6049521872935905,0.5684089138347798,0.5953414279406211,0.23979909151676765,0.12885931583112242,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.19880555555555546,0.5147081712062249,0.1412998062825237,0.2859960552268248
322,0.2071925221539786,0.1962179810321572,0.23945409913724813,0.17800616475469822,0.11628438595678296,0.6358720149907339,0.4193579927837289,0.6683121732619772,0.5945088838848231,0.577852764611076,0.25121589959997387,0.13424522066876177,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.19880555555555546,0.5147081712062249,0.1412998062825237,0.2859960552268248
323,0.21679614713893486,0.22326149503410614,0.2609594949896009,0.18622819001709012,0.12402267426594381,0.6568333274329093,0.42648899581527444,0.6946841419321128,0.6211539123211269,0.5691388139633647,0.25604358982561465,0.13980480642032445,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.19880555555555546,0.5147081712062249,0.1412998062825237,0.2859960552268248
324,0.25071520301170674,0.24562832016559416,0.28784120036441563,0.21726618248108298,0.2152618815933769,0.7261028380600529,0.4809129936343909,0.7777309026311348,0.7074076226335113,0.5970183146192016,0.27579738950784977,0.15256297799872998,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.19880555555555546,0.5147081712062249,0.1412998062825237,0.2859960552268248
